,poi_x,poi_y,poi_x_km,poi_y_km,poi_name,poi_area,place_name
55,-81.03310690183795,46.4739261409339,-9020.686493419502,5158.605801643663,Dynamic Earth,33838.75383413318,Greater Sudbury
56,-81.01526576870722,46.609468257849876,-9018.700400638256,5173.650976621337,École élémentaire catholique Jean-Paul II,32468.83638852398,Greater Sudbury
57,-81.05147010098914,46.60036053285467,-9022.73070311221,5172.640019146868,Langdon Park,31259.267707557912,Greater Sudbury
58,-80.93486306648076,46.51887205002049,-9009.749891423704,5163.594797552274,Churchill Public School,30567.214347407342,Greater Sudbury
59,-81.11857632393773,46.43106051571838,-9030.201034957072,5153.84771724474,Saint Stanislaus Cemetery,30449.054450259686,Greater Sudbury
60,-80.92184516921293,46.52572619966959,-9008.300726081952,5164.355608163325,École séparée Saint-Dominique,30239.36913154743,Greater Sudbury
61,-81.14004083177467,46.4386584420922,-9032.590485433988,5154.691087072234,Walden Public School,30083.971733995415,Greater Sudbury
62,-80.99035930947936,46.49035013509905,-9015.927788690551,5160.428864995994,Tom Davies Square,29520.988404245676,Greater Sudbury
63,-80.95121176319847,46.53193843831929,-9011.569844691017,5165.045166653441,Ernie Checkeris Public School,29087.116033097507,Greater Sudbury
64,-81.0061875633238,46.4627985384301,-9017.689805736769,5157.370637765741,MacLeod Public School,28771.27615057856,Greater Sudbury
65,-80.93661346234101,46.50147033419428,-9009.944747241263,5161.663207095565,Off-Leash Dog Park,27473.123031772975,Greater Sudbury
66,-80.99896482519284,46.49677228368748,-9016.885763305292,5161.14172348931,Sudbury Secondary School,26824.801814567247,Greater Sudbury
67,-80.99282763648426,46.493992251438534,-9016.202565321064,5160.833139909677,Rainbow Centre,26426.390136241247,Greater Sudbury
68,-80.92940512699133,46.491467666936146,-9009.142308141802,5160.552911029912,Pius XII Catholic School,26299.918818495982,Greater Sudbury
69,-80.96647802506898,46.4665525241443,-9013.269300228703,5157.787330180017,St. Joseph's Continuing Care,25898.09154564727,Greater Sudbury
70,-81.07392783798728,46.474802281752694,-9025.230720852582,5158.703053274549,Copper Cliff Public School,25845.231397548563,Greater Sudbury
71,-81.00796312361194,46.483959695650874,-9017.887462883606,5159.719526217247,Eyre Cemetery,25417.427621145223,Greater Sudbury
72,-81.0008777608696,46.610983972370136,-9017.098713217765,5173.8192209330855,École publique de la Découverte,25350.201519061367,Greater Sudbury
73,-81.01283595645297,46.497353987276014,-9018.429911508301,5161.206292587638,Elm West Park,25112.196512164417,Greater Sudbury
74,-80.92779303872513,46.51623197894654,-9008.96284886392,5163.301749663066,Holy Trinity School,24757.854883666907,Greater Sudbury
75,-81.02448215178858,46.45818111039996,-9019.726377619256,5156.858103254396,Robinson Playground,24072.645524266736,Greater Sudbury
76,-81.00211689404709,46.44960996040948,-9017.236654762217,5155.906705605453,Southridge Mall,24014.743520726573,Greater Sudbury
77,-80.9927331801393,46.49890726338276,-9016.192050346286,5161.378706235487,Collège Notre-Dame,23303.03958582032,Greater Sudbury
78,-80.93491960699251,46.497177021525225,-9009.756185570013,5161.1866493893,Adamsdale Playground,22780.546298240217,Greater Sudbury
79,-81.00621998991952,46.49169897361349,-9017.69341549783,5160.578586071098,Queen's Athletic Field,22482.359582712397,Greater Sudbury
80,-80.98199156037346,46.433674464366696,-9014.996282492333,5154.137865544703,Holy Cross Catholic School School,22235.688014405285,Greater Sudbury
81,-81.05389594262944,46.607246319511475,-9023.000750229452,5173.4043414657735,Blezard Park,21620.714239135996,Greater Sudbury
82,-80.91899435631203,46.523405807943554,-9007.983370739012,5164.098044681735,École publique Jean-Éthier-Blais,20986.249365951087,Greater Sudbury
83,-81.32886048025956,46.59200910096759,-9053.610077522975,5171.7130102074025,École séparée St-Étienne,20944.187187003416,Greater Sudbury
84,-80.93163477425716,46.52722925865748,-9009.390514705081,5164.5224477109805,Lansing Park,20920.00659905728,Greater Sudbury
85,-80.99386828344636,46.45076539306838,-9016.318411181532,5156.03495863059,R.L. Beattie Public School,20541.764075200535,Greater Sudbury
86,-80.96042327394706,46.51082292704696,-9012.59527927906,5162.701344902212,Rotary Park,20498.346788258437,Greater Sudbury
87,-80.9246982327501,46.531356065425555,-9008.618331967975,5164.980523262237,Cyril Varney Public School,20253.02437271971,Greater Sudbury
